title,date,text,link
오늘의 종가배팅은?,2025-01-07 15:05,"온코닉테라퓨틱스


이놈으로 해볼까 합니다


내일 장초에 파는걸 목표로~!!!",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898430627
닉스다팔았다,2025-01-07 15:04,"3달존버해서15퍼먹고간다
미장으로가야징",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898429928
타점왔따 하닉 -2%마다 분할매수시작,2025-01-07 15:03,가보자,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898427540
삼전 4Q 영업이익 7.3조 보는곳도 있네,2025-01-07 15:02,"이러다 앞자리 6 보는거 아닌가 모르겠다
내일 무섭네",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898423905
난 하락장에서만 돈 벌어봐서,2025-01-07 15:02,"상승장 되니까 

뭘 사야할지 모르겠다 ㅅㅂ

주로 매수하는 타점이

하락이후 횡보하는거 매수하는데

안보임",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898422557
#차이커뮤 내일 쏘나?,2025-01-07 14:57,"오늘 말올하고

내일 슈팅 함 나오나 ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898410014
하닉 약속의 3시 기다린다,2025-01-07 14:56,제바류,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898406724
일동제약,2025-01-07 14:53,"혹시 일동제약 주주분들 계시나요?
처음 주식 시작할때 샀던건데
이 친구는 계속 잠잠하네요...ㅠ",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898397018
코스닥 체감상 개박살나네,2025-01-07 14:53,"뭔일이고 ㄷㄷ
역시 개미탕은 과학인가",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898396314
궁금한데 5년전 삼성 반도체 어느정도 위상이었습?,2025-01-07 14:51,"티어로보면 어느정도급임?

S티어
1티어
2티어
3티어",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898393043
6포인트 더 올려서 2500 맞춰라,2025-01-07 14:51,멍.령.이.다.,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898391534
2500못지킬때 곱버스가 답이였다,2025-01-07 14:50,달달하다,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898389295
나의 제일기획,2025-01-07 14:49,"심정지 수준이네 오늘

움직임이 없어..",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898387185
오랜만의 국장 단타 나들이,2025-01-07 14:49,"하루 10만원 줍기 개빡시네..
역시 국장은 장초반 30분 승부인듯
장중 단타는 진짜 사람할짓이 아니다",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898384902
"이수페타시스 들고있으라고 했는데, 주갤여러분께 사과드립니다.",2025-01-07 14:48,"죄송합니다.

소액주주 기만하는 유증은 철회될거라 생각했는데 오판이었습니다.

소액주주연대에서 힘쓰고 있는데 회사가 똥배짱이면 이길수가 없네요.

국장은 다시는 하지맙시다.

다시한번 주갤여러분께 머리숙여 사과드립니다.",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898383181
한미반도체 어때?,2025-01-07 14:48,기대감에 다오른거같음?,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898382641
삼전 오늘좀 담아도 되려나,2025-01-07 14:47,내일 잠정실적발표 한다던디,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898381144
제닉스 좋은회사지..어?,2025-01-07 14:47,응?,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898379527
근데 임시공휴일이면 도박장 안열어?,2025-01-07 14:47,"그럼 하지말지

도박해서 떡값 벌어야된다구!",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898379508
답이 없는 집단 삼성,2025-01-07 14:46,"초일류였던 기업이 내부에서 정치질이나 하고 있었던 것임.
초격차 벌려놓고 앞으로 가는게 아니라 내부에서 권력다툼 패권질하며 퇴색되었기에 다 뺏긴 오늘 날의 결과를 자초했다고 봄. 
그렇지 않는한 이렇게 빨리 망해버릴 수가 없음.
카리스마 넘치던 이건희 형님때가 너무 그립네",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898377223
국장 계좌 올 현금화 햇는데,2025-01-07 14:46,"게임주들 들고 있다가 빠질거 같아서 오늘 전량 매도 했는데

돈이 생기니 

하 매수 마렵다 !! 

머사지 !!",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898377000
어? 이러면 나가린데 ㅠㅠ,2025-01-07 14:44,"한국첨단소재 상한가에 구매예약 장난삼아 걸어두고 까먹고 일하다오니까 사졌네?

ㅜㅜ

어쩔 수 없다 반려주식으로...전환",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898370138
님들 한화에어로 어케봄,2025-01-07 14:43,"ATH 갈거같음?
아니면 쌍봉찍고 다시 하락?",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898367671
삼성 ㅋㅋㅋㅋㅋ,2025-01-07 14:41,갤럭시에도 마이크론 달아라 ㅉ,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898353454
한화 솔루션이 아니라,2025-01-07 14:40,오션을 샀어야하는데,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898359689
"""1월 금리결정 정해진 것 없다""…이창용의 시그널은(어제 뉴스)",2025-01-07 14:37,"https://m.news.nate.com/view/20250106n29369

[이데일리 정두리 기자] 한국은행이 올해 기준금리를 추가 인하하겠다고 예고하면서 방향은 정해졌지만 그 속도와 폭이 어떻게 될지는 여전히 미지수다. 시장에서는 경기 부양의 불씨를 살리기 위해 당장 1월부터 금리를 낮출 것이란 관측과 국내 정치 불안 지속 및 고환율이 지속되는 상황을 고려해 금리를 동결할 것이란 전망이 팽팽히 맞서고 있다. 

금리 인하 속도에 대한 의견이 분분한 가운데 국내 거시경제 전문가들은 그간 이창용 한은 총재가 통화정책 운용과 관련해 밝힌 메시지나 일련의 정책 스탠스를 감안할 때 기준금리 인하보다는 동결 가능성에 무게를 두는 분위기다. 

최 대행 지지 행보 역시 금리 동결 시사하는 것으로 해석 

이 총재가 최근 이례적으로 최상목 대통령 권한대행 부총리 겸 기획재정부 장관을 지지하는 입장을 연이어 밝힌 것도 시사하는 바가 있다는 분석이다. 

허준영 서강대 경제학과 교수는 “총재가 대통령 권한대행에 대한 적극적 지지를 호소한 것은 결국 대외신인도에 가장 큰 걱정을 하고 있다는 방증이고, 이는 치솟는 환율을 잡아야 한다는 것으로 읽힌다”면서 “지난 12월 물가가 전월보다 확대돼 1.9%로 올랐는데, 수입 물가가 가장 큰 영향을 미쳤다. 금리까지 내리기란 쉽지 않은 상황”이라고 진단했다. 

이는 한은 내부에서도 같은 공감대를 형성하고 있을 것이란 시각이다. 이수형 한국은행 금융통화위원은 지난 2일 미국 CNBC 방송 인터뷰에서 한은의 과제와 관련해 “물가상승률을 합리적인 목표 수준으로 유지하고, 그것이 충족되면 금융안정에 초점을 둔다”고 밝힌 바 있다.

이 위원의 발언에 대해 허 교수는 “현재 한은은 정책적 우선순위의 첫 번째가 물가고, 두 번째가 금융 안정이라는 원칙에 기초한 목소리를 내고 있다”면서 “지금처럼 불확실성이 크고 결정이 어려울 때는 서로 다른 목소리를 내는 것보다는 ‘원팀’으로 가는 것이 중요하다. 이를 보여주는 대목”이라고 해석했다. 

속도 조절이 예고된 미국의 기준금리 향방에 대한 예측도 관건이다. 우리금융연구소는 “물가상승률 반등, 견조한 고용 등에 기반한 점도표상 기준금리 인하 속도 조절을 반영해 1월 28~29일 미국 연방공개시장위원회(FOMC)에서 기준금리를 현 수준(상단 4.50%)으로 유지할 것”이라며 미국도 금리를 동결할 것으로 내다봤다.

1월은 동결 각?",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898351470
쓰시는 증권사에서 담보대출 가능한지 여부 확인 부탁드립니다.,2025-01-07 14:35,"종목명이 옵티팜 이라는 종목인데

사용중이신 증권사 중에 

혹시 이 종목 담보대출 가능종목

열려있는 곳 인지 확인 해주실 수 있을까요?

가능한곳 말씀 주시면 포라도 선물 드리겠습니다",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898346359
감기약 주식 언제가냐!!!!,2025-01-07 14:35,"밖에 눈 많이 오자냐!!!

그럼 약 사재기각 아니냐!!",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898346094
한화오션 양봉되게 두툼하네,2025-01-07 14:35,ㅗㅠㅑ,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898345292
삼전은 아가리 풍둔술 쓰다가,2025-01-07 14:34,풍혈에 잡아먹힌듯,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898342719
삼성기사쏟아지네,2025-01-07 14:34,ㅋㅋㅋ진짜일까??,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898341105
"M83 떨굴땐 오겜이라고 떨구더만,,, 왜 오겜 오르는데 안올리냐",2025-01-07 14:32,너무한거 아니냐!!!!!!!!!!,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898337052
흥아해운,2025-01-07 14:30,같이 갈 사람 있으신가요 ㅎ,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898332078
위메이드 갑자기 왜 저럼?,2025-01-07 14:29,아는 사람?,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898328733
와 일진전기 머냐 좀스럽네.,2025-01-07 14:29,이제 봤네 ㅡㅡ,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898328238
2500을 지키지 못하는 국장은 다시 골짜기로 간다,2025-01-07 14:28,끝났다. 조정을 기다리다 다시 저가매수 박스피로 승부봐야한다.,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898324690
필옵틱스 물량 넘기고 끝난거 같은데,2025-01-07 14:28,ㅇ ㅏ... 이런,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898323883
크래프톤 엔비디아 도움좀 받나,2025-01-07 14:28,"언제까지 35만원에서 벽딸하고 있을꺼야
시원하게좀 뚫자
https://www.nvidia.com/en-us/geforce/news/nvidia-ace-autonomous-ai-companions-pubg-naraka-bladepoint/",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898319695
올해 국장 암호화폐 관련주 추가,2025-01-07 14:26,"액션스퀘어 ㄷㄷ



한달 사이 300프로 오름 ㄷㄷㄷ
요새 rpg게임들 게임메소 대신 코인으로 거래하는걸로 슬슬 나오는 중",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898316196
"[특징주] 이수페타시스, 소액주주 만나 유증 의지 밝히자… 8% 급락",2025-01-07 14:24,https://v.daum.net/v/20250107140828574?from=newsbot&botref=KN&botevent=e,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898315057
지금 삼성물산 사면 되냐,2025-01-07 14:23,"푸바오가 뜬다
에버랜드 떡상
에버랜드 = 삼성

삼성 사라",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898311599
숀킴 새끼 또 악담 썼네,2025-01-07 14:23,"내용 요약하자면 메모리 쪽 펀더멘탈은 변한게 없고, CES 효과 및 한국 환율 효과로 반짝한거나, HBM으로 인한 디램 공급제한은 없다. 내말 맞지?? 이런 느낌.. 이새끼 진짜 머하는 놈인지 뒷통수 갈기로 싶음 이새끼 말하는거 전혀 믿지 않는데 짜증나는게 기관투자자나 외국인에게 영향력이 매우 큼.. 사실과 관계 없이 주가는 안좋아짐 이새끼 악담한 다음부터


<번역>
메모리 - 변화의 바람?1월 6일 랠리 이후 근본적인 변화는 없음 - 1분기 가이던스는 더욱 보수적일 것으로 예상되며, 사이클이 하향 전환되는 것을 확인함. 채널 점검 결과는 상향 조정을 지지하지 않음. 전반적으로 AI 서사의 바닥을 긁고 있는 상황(CES)이지만, 기본 시나리오에서는 신중한 관점을 유지함.최근 랠리의 정당화 요인...
주가가 오르면 투자심리도 상승하고, 반대의 경우도 마찬가지임. 작년 12월은 DRAM 섹터에 좋지 않았으며, 그룹 전체적으로 주가가 2% 하락(하이닉스 +8%, 삼성 -2%, MU -13%)하며 SOX 지수 대비 부진했음. '산타랠리'는 일어나지 않았으나, 이후 달러/원화 환율이 하락하고 한국의 12월 수출이 예상보다 좋았으며, CES가 낙관론의 주요 요인이 되면서 주가 실적은 상대적 부진 이후 평균 회귀하는 모습을 보임. 섹터는 2024년 7월 매도세 이후 박스권에 갇혀있음. 이는 합리적인데, 투자심리는 가격을 따르고, 가격은 활력이 없었기 때문임.그러나 HBM이 DRAM 공급을 타이트하게 유지할 것이라는 관점은 실현되지 않고 있음.
현재의 큰 그림은 역사적 관점에서 볼 때 DRAM 전년 대비 성장률이 연중반까지 바닥을 찍고 사이클이 전환되어야 한다는 것임. 하지만 대부분의 지표들이 바닥에 근접하지 않은 것으로 보임(HBM 제외). 현재 메모리 시장 환경은 낮은 가격에서도 소비하지 않는 고객들과 재고를 유지하며 가격을 방어하려는 생산자들 사이에서 교착 상태에 빠져있음. 비트 출하량은 실망스러울 것으로 예상되며, DDR5 프리미엄은 약화되고, 생산자들이 공급 감소를 위해 설비투자를 더욱 보수적으로 할 것으로 예상됨. NAND는 하락세가 더 진행된 상태이며, 긍정적인 모멘텀이 보이지 않음.",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898310193
lx인터 3.5만 기원 1일차,2025-01-07 14:22,"구글 200불 기원하던 마음으로 오늘부터 시작합니다
올해 안에 가면 좋겠네요...",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898307948
국장 지금이라도 외놈들보다 빨리튀어야,2025-01-07 14:22,"본격적으로
산거 다 팔면 또 2400",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898307218
60일 위로 올려놓고 끝내라 악마야,2025-01-07 14:21,"귀신같이 또 밑으로 들어오죠??
밑꼬리 달아라",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898305308
개인적으로 오늘 좋았던 국장거래,2025-01-07 14:21,"드디어 카카오 손실없이 뺐다.

무려 제세금 포함 800원이나 먹고나왓어!

디신 보지말자 ^^ 

오늘 또 박고 있네",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898304360
은근히 버티는 종목,2025-01-07 14:20,"원전 관련주들

한전산업을 비롯해서 비에이치아이등

다 잘 버티는중",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898303361
현대차 기아는 언제 갈라나,2025-01-07 14:20,3월에는 가면 좋겠다 내 생일 3월달인데 그 때는 좀 가줘라,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898301994
국장 글 ㅈㄴ없네 ㅋㅋㅋ,2025-01-07 14:20,조용하다,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898301134
오늘 엔비디아 엮어서 잡주들 시세 엄청 나오네요,2025-01-07 14:16,대부분 윗꼬리 엔딩이라 참 더러움,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898289991
웨이버스 종배관심,2025-01-07 14:14,수상하다 수상해,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898286200
이제 삼전 평단 62000~65000이 좀 많을거 같은데,2025-01-07 14:13,"5만 초반에 사서 여기에만 팔아도 +20%은 먹네 ㄷㄷ
삼전 급락 나오는 날 사야겠다",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898283775
실리콘투매동,2025-01-07 14:13,기관이 열심히 받는중,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898283400
유한양행 바이오중 제일 쓰레기 된듯한데.. 이유 아시는분??,2025-01-07 14:10,바이오 제일  쓰레기 같아 보이네요..,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898275340
"물탈꺼 있는데,,, 어제 안타길 잘했지만 오늘 타기도 쉽지 않ㄴㅔ여",2025-01-07 14:10,내일도 떨어질거 같아서 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898274703
닛케이 4만 돌파 ㄷㄷ,2025-01-07 14:10,"이게바로 밸류업!

김치는 밸류없!",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898272729
위메이드플레이 매도,2025-01-07 14:08,"뜬금 엔비디아 묻어서 날아가길래 매도 

절반은 어제 7200원에 팔았는데 

아쉽구낭 


한 두어달 물린거 같은데 줄때 팔아야지 

고맙다링 

PS) 글 쓰고 나니 천원 떨어짐 ㅋㅋㅋㅋㅋㅋㅋ",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898265020
Ls에코에너지 야금야금오르네,2025-01-07 14:08,그동안 연기금이 계속 매입하더만 잘오르네,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898267556
크래프톤.. 천장에 꿀발라놨네요,2025-01-07 14:05,"6번째 두들기고 있네요 언젠간 뚫을거 같은데

포트에 넣고 싶은 기분이..",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898258611
"갤럭시S25, 마이크론 '1차 벤더' 선정…삼성 DS '주춤'",2025-01-07 14:03,"음… 같은 식구도 마이크론을 ㅠㅠ
https://dealsite.co.kr/articles/134327",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898254169
와 오늘 환율 안정화되는데,2025-01-07 14:00,코스피도 같이 내려가고 있음 ㅋㅋㅋㅋㅋㅋ 뭔데,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898244762
안랩.. 가격20퍼인상..,2025-01-07 14:00,정치말고도 좀 올라주세요..,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898245754
지금 조용히 잘가고 있는주식 따흑 ㅠㅠ,2025-01-07 14:00,"내가 저때 물려있지만 않았어도 다 지르는건데 ㅠㅠ 

이젠 안사지

에스티큐브",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898244512
근데 니들 왜 마이크론 뜨고 삼전 56탈출기회줬잖아,2025-01-07 13:59,"그때도 안팔더만

이제는 원망해봐야 소용없지",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898242830
국장 양자 주식 근황,2025-01-07 13:58,6루타 입갤,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898240798
주갤공시) 삼전 정리완료,2025-01-07 13:58,"평단 6.2니까 -10%
정찰병 한놈 냄겨두고 손절완료 ㄱㄱㄱㄱ",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898241259
"지어소프트, LS, 제룡전기, 브이티, 잉글우드랩, 실리콘투, 본느, 아이패밀리에스씨, LG생활건강, 티앤엘, 농심, 삼양식품, ISC, 리노공업, 티엘비, 만도",2025-01-07 13:57,"유통 리테일 : 지어소프트

전선 변압기 : LS, 제룡전기

화장품 미국향 : 브이티, 잉글우드랩, 실리콘투, 본느

일본향 : 아이패밀리에스씨

중국향 : LG생활건강

여드름패치 : 티앤엘

라면 : 농심, 삼양식품

반도체 소부장 : ISC, 리노공업, 티엘비 

자동차 자율주행 : HL만도",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898239275
낼 삼전실적뜨고 2450,2025-01-07 13:57,답이 없다,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898238552
오늘 설거지다. 국장 전설 이말내 시작,2025-01-07 13:56,인버스 드가즈아!,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898234285
삼성전자 무적의 매매 팁,2025-01-07 13:55,"5.2 매수

5.6 매도


반복",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898232389
외쿡인이 사고 개인이 판다?,2025-01-07 13:50,또 당하는것인가.,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898219161
"[단독] 정부, 1월 27일 임시공휴일 지정 검토",2025-01-07 13:49,"설 연휴, 최대 6일 쉴 수 있게 될 듯
하루 휴가 내면 9일까지도 휴무 가능

https://n.news.naver.com/article/005/0001750251?sid=101",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898217116
삼전실적 컨센반토막인데 이것도 하회할꺼라함,2025-01-07 13:49,과연 낼 어찌될지 ㅋㅋ,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898215046
환율 내려가니 연저펀 슨피와 서학개미가 내려간닷,2025-01-07 13:48,그럼 더 사야지 ㅎ,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898212159
상장폐지될 골든센츄리 근황,2025-01-07 13:46,4만주 진짜 똥휴지됨,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898207351
어제 술 마시고 오늘 오전에 정신이 없어가지구 매매를 제대로 못한게 넘 아쉽네요,2025-01-07 13:44,"오늘 오전에 더 벌수있었는데

이걸 못먹네 ㅠㅠ",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898201431
ㅋㅋㅋㅋ크래프톤 찌라시 2연타는 거 쫌 심한거 아니오,2025-01-07 13:43,두번다 가짜뉴스인데 물량 받기 위한 찌라시인가 아니면 물량 털기위한 찌라시인가,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898199983
하닉 슬슬 말올하는데요?,2025-01-07 13:43,종가 보합???,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898199201
범양건영 이건 뭔주식임??,2025-01-07 13:43,뭔 내용이길래 저렇게 변동폭이 심함??,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898198327
한올바이오파마 안 빠지네 ㄷㄷ,2025-01-07 13:38,들고있길 잘했다,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898185238
일어나라 독감약 주식이여!!!,2025-01-07 13:38,"모든 조건은 다 맞춰지었다!!!

이제 대양봉만 나오면 된다",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898183759
환율 떨어지는데 주가가 같이 빠지네 ㅋㅋ,2025-01-07 13:37,망한듯 국장,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898183428
미국이 침체가 오면 국장은,2025-01-07 13:37,여기서 더 박살남???,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898181641
삼전 5후 입주민들 힘냅시다,2025-01-07 13:36,영차영차,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898180314
삼성전자 이제 진짜로 해결책이 있나,2025-01-07 13:36,"파운드리는 핑계라도 되는데

HBM도 나가리
DDR5 나가리
GDDR7 나가리

와 그냥 답이 없네?

최선단 공정은커녕

선단도 아니고

싹다 레거시 행이네?

그거 마저도 CXMT가 파이 다 먹고 있고

심각하네 리얼",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898179488
한국첨단소재도 대단하네,2025-01-07 13:35,"저렇게올라도 오늘도 어떻게든 상보내려나?ㅋㅋ
거의 10배가 올랐는데도 힘이 살아있네",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898177766
유증 강행과 밸류업,2025-01-07 13:33,재밌는 조합이네 ㅋㅋ,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898170858
망개달러가보자!,2025-01-07 13:32,"포좀요 ㅎ

42포 부족",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898167067
조선일보 기사 제목 ㅋㅋㅋㅋㅋㅋ,2025-01-07 13:28,"제목 수정함...



오로라 게이야...",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898155876
제주항공 샀어안샀어,2025-01-07 13:28,왜안삿냐,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898156389
삼성전자.. 또 당신입니까,2025-01-07 13:28,"언제까지 처박기만 할래요?
날아 오르란 말입니다",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898156082
ISA 투자시 장점,2025-01-07 13:26,"시나리오 
3년간 매년 2000만원씩 넣어서
총 2000만원 수익을 봤을 경우 세금

Isa
비과세 
일반형 200만원
서민형 400만원 
이외 9.9% 과세 
일반형 (2000- 200) * 0.099 =178.2 
서민형 (2000 - 400 ) * 0.099 =158.4 

일반 계좌로 해외 직투 
매년 비과세 250
이외 22퍼 과세
(2000 - 250* 3) * 0.22=275",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898148520
마이크론 엮는 종목들,2025-01-07 13:25,"이와중에 엮어서 시세주네요 피뢰침 가능성이 크지만 
세력들도 참",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898142768
제이씨현 꾸역꾸역 상한가로 가려나?,2025-01-07 13:25,아까 살걸.. 밥먹으러 나가야해서 6200자리 놓친거 오늘의 한이다..ㅡㅡ,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898146418
한화 인더 들고계신분?,2025-01-07 13:24,이거 맛있어 보이는데,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898145098
전지적 국장시점 젠슨황 기조연설 요약,2025-01-07 13:24,"1. 우리 개쩌는 그래픽카드 신모델 출시했어
    : 근데 마이크론이랑 할거야. 삼전 몰루 ㅋ

2. 우리 자율주행도 관심있어.
    : 근데 도요타랑 할거야. 현기 몰루 ㅋ

3. 우리 로봇관련된 블랙웰 탑재된 개쩌는 컴퓨터도 개발했어
    : 한국 너네 어차피 cpu 못만들어서 상관 없지?


대충 나는 이렇게 보이네 쩝",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898144205
하이닉스,2025-01-07 13:24,"큰이모가 하이닉스 근무중이신데

직원들도 성과금 받으면 자사주 매입을 많이들 한다고 해서

아내랑 상의 후 200만 들어갔더니 1달만에 17퍼 ㄷㄷㄷㄷ",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898143874
관세 완화에 대한 국장의 생각은,2025-01-07 13:21,"개소리 하고 있네

인듯

선반영 전혀 안된 상태에서 
이런 움직임은 걍 구라or 
리스크를 생각하면 배팅하긴 좀....

이런 느낌임",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898135607
삼전 외인 매도 전환,2025-01-07 13:20,,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898131889
주식은 항상 6개월 선반영이다,2025-01-07 13:19,"오늘 삼성이 블랙웰에 못들어갔다는거?

이미 작년 여름에 반영되서 가속화된거일수도 있다

8만에서 5만까지 수직낙하를 했는데

HBM만 가지고 그리 꼬라박은게 말이 안됐다

DDR도 이미 나가리된걸 알고 그때부터 메이저들은 던진거지

미장은 몰라도 국장은 항상 선반영이다

메모리재고 하반기부터 나아질거라며?

그럼 지금은 바닥찍었다 생각한다


늘 선반영 6개월,

바닥에선 작은호재에도 크게 반응하고

고점에선 작은악재에도 크게 반응하는거

그게 주식이다

메이저들이 블랙웰에 삼전 안들어가는걸 모르고있다가

오늘 알았을리가 있나",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898127345
하이닉스 루빈 출시 전에 담으려고 하는디,2025-01-07 13:19,"루빈 이야기가 없네요...
올해 출시 안하나",https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898126534
하닉 걍 보합으로 마무리만 해주라,2025-01-07 13:17,양전이면 더 좋고,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&document_srl=7898122719
